route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
738,WEEKDAY,trip_738_20,Pune Station Sassoon Road,0,shape_738
738,WEEKDAY,trip_738_21,Pune Station Sassoon Road,0,shape_738
738,WEEKDAY,trip_738_22,Pune Station Sassoon Road,0,shape_738
738,WEEKDAY,trip_738_23,Pune Station Sassoon Road,0,shape_738
738,WEEKDAY,trip_738_24,Pune Station Sassoon Road,0,shape_738
738,WEEKDAY,trip_738_25,Pune Station Sassoon Road,0,shape_738
738,WEEKDAY,trip_738_26,Pune Station Sassoon Road,0,shape_738
738,WEEKDAY,trip_738_27,Pune Station Sassoon Road,0,shape_738
738,WEEKDAY,trip_738_28,Pune Station Sassoon Road,0,shape_738
738,WEEKDAY,trip_738_29,Pune Station Sassoon Road,0,shape_738
738,WEEKDAY,trip_738_30,Pune Station Sassoon Road,0,shape_738
738,WEEKDAY,trip_738_31,Pune Station Sassoon Road,0,shape_738
738,WEEKDAY,trip_738_32,Pune Station Sassoon Road,0,shape_738
738,WEEKDAY,trip_738_33,Pune Station Sassoon Road,0,shape_738
738,WEEKDAY,trip_738_34,Pune Station Sassoon Road,0,shape_738
738,WEEKDAY,trip_738_35,Pune Station Sassoon Road,0,shape_738
738,WEEKDAY,trip_738_36,Pune Station Sassoon Road,0,shape_738
738,WEEKDAY,trip_738_37,Pune Station Sassoon Road,0,shape_738
738,WEEKDAY,trip_738_38,Pune Station Sassoon Road,0,shape_738
738,WEEKDAY,trip_738_39,Pune Station Sassoon Road,0,shape_738
738,WEEKDAY,trip_738_40,Pune Station Sassoon Road,0,shape_738
738,WEEKDAY,trip_738_41,Pune Station Sassoon Road,0,shape_738
738,WEEKDAY,trip_738_42,Pune Station Sassoon Road,0,shape_738
738,WEEKDAY,trip_738_43,Pune Station Sassoon Road,0,shape_738
738,WEEKDAY,trip_738_44,Pune Station Sassoon Road,0,shape_738
738,WEEKDAY,trip_738_45,Pune Station Sassoon Road,0,shape_738
738,WEEKDAY,trip_738_46,Pune Station Sassoon Road,0,shape_738
738,WEEKDAY,trip_738_47,Pune Station Sassoon Road,0,shape_738
738,WEEKDAY,trip_738_48,Pune Station Sassoon Road,0,shape_738
738,WEEKDAY,trip_738_49,Pune Station Sassoon Road,0,shape_738
738,WEEKDAY,trip_738_50,Pune Station Sassoon Road,0,shape_738
738,WEEKDAY,trip_738_51,Pune Station Sassoon Road,0,shape_738
738,WEEKDAY,trip_738_52,Pune Station Sassoon Road,0,shape_738
738,WEEKDAY,trip_738_53,Pune Station Sassoon Road,0,shape_738
738,WEEKDAY,trip_738_54,Pune Station Sassoon Road,0,shape_738
738,WEEKDAY,trip_738_55,Pune Station Sassoon Road,0,shape_738
738,WEEKDAY,trip_738_56,Pune Station Sassoon Road,0,shape_738
739,WEEKDAY,trip_739_0,Bhosari Terminal,1,shape_739
738,WEEKDAY,trip_738_57,Pune Station Sassoon Road,0,shape_738
738,WEEKDAY,trip_738_58,Pune Station Sassoon Road,0,shape_738
738,WEEKDAY,trip_738_59,Pune Station Sassoon Road,0,shape_738
738,WEEKDAY,trip_738_60,Pune Station Sassoon Road,0,shape_738
738,WEEKDAY,trip_738_61,Pune Station Sassoon Road,0,shape_738
738,WEEKDAY,trip_738_62,Pune Station Sassoon Road,0,shape_738
738,WEEKDAY,trip_738_63,Pune Station Sassoon Road,0,shape_738
738,WEEKDAY,trip_738_64,Pune Station Sassoon Road,0,shape_738
738,WEEKDAY,trip_738_65,Pune Station Sassoon Road,0,shape_738
738,WEEKDAY,trip_738_66,Pune Station Sassoon Road,0,shape_738
738,WEEKDAY,trip_738_67,Pune Station Sassoon Road,0,shape_738
738,WEEKDAY,trip_738_68,Pune Station Sassoon Road,0,shape_738
739,WEEKDAY,trip_739_1,Bhosari Terminal,1,shape_739
739,WEEKDAY,trip_739_2,Bhosari Terminal,1,shape_739
739,WEEKDAY,trip_739_3,Bhosari Terminal,1,shape_739
739,WEEKDAY,trip_739_4,Bhosari Terminal,1,shape_739
739,WEEKDAY,trip_739_5,Bhosari Terminal,1,shape_739
739,WEEKDAY,trip_739_6,Bhosari Terminal,1,shape_739
739,WEEKDAY,trip_739_7,Bhosari Terminal,1,shape_739
739,WEEKDAY,trip_739_8,Bhosari Terminal,1,shape_739
739,WEEKDAY,trip_739_9,Bhosari Terminal,1,shape_739
739,WEEKDAY,trip_739_10,Bhosari Terminal,1,shape_739
739,WEEKDAY,trip_739_11,Bhosari Terminal,1,shape_739
739,WEEKDAY,trip_739_12,Bhosari Terminal,1,shape_739
739,WEEKDAY,trip_739_13,Bhosari Terminal,1,shape_739
739,WEEKDAY,trip_739_14,Bhosari Terminal,1,shape_739
739,WEEKDAY,trip_739_15,Bhosari Terminal,1,shape_739
739,WEEKDAY,trip_739_16,Bhosari Terminal,1,shape_739
739,WEEKDAY,trip_739_17,Bhosari Terminal,1,shape_739
739,WEEKDAY,trip_739_18,Bhosari Terminal,1,shape_739
739,WEEKDAY,trip_739_19,Bhosari Terminal,1,shape_739
739,WEEKDAY,trip_739_20,Bhosari Terminal,1,shape_739
739,WEEKDAY,trip_739_21,Bhosari Terminal,1,shape_739
739,WEEKDAY,trip_739_22,Bhosari Terminal,1,shape_739
739,WEEKDAY,trip_739_23,Bhosari Terminal,1,shape_739
739,WEEKDAY,trip_739_24,Bhosari Terminal,1,shape_739
739,WEEKDAY,trip_739_25,Bhosari Terminal,1,shape_739
739,WEEKDAY,trip_739_26,Bhosari Terminal,1,shape_739
739,WEEKDAY,trip_739_27,Bhosari Terminal,1,shape_739
739,WEEKDAY,trip_739_28,Bhosari Terminal,1,shape_739
739,WEEKDAY,trip_739_29,Bhosari Terminal,1,shape_739
739,WEEKDAY,trip_739_30,Bhosari Terminal,1,shape_739
739,WEEKDAY,trip_739_31,Bhosari Terminal,1,shape_739
739,WEEKDAY,trip_739_32,Bhosari Terminal,1,shape_739
739,WEEKDAY,trip_739_33,Bhosari Terminal,1,shape_739
739,WEEKDAY,trip_739_34,Bhosari Terminal,1,shape_739
739,WEEKDAY,trip_739_35,Bhosari Terminal,1,shape_739
739,WEEKDAY,trip_739_36,Bhosari Terminal,1,shape_739
739,WEEKDAY,trip_739_37,Bhosari Terminal,1,shape_739
739,WEEKDAY,trip_739_38,Bhosari Terminal,1,shape_739
739,WEEKDAY,trip_739_39,Bhosari Terminal,1,shape_739
739,WEEKDAY,trip_739_40,Bhosari Terminal,1,shape_739
739,WEEKDAY,trip_739_41,Bhosari Terminal,1,shape_739
739,WEEKDAY,trip_739_42,Bhosari Terminal,1,shape_739
739,WEEKDAY,trip_739_43,Bhosari Terminal,1,shape_739
739,WEEKDAY,trip_739_44,Bhosari Terminal,1,shape_739
739,WEEKDAY,trip_739_45,Bhosari Terminal,1,shape_739
739,WEEKDAY,trip_739_46,Bhosari Terminal,1,shape_739
739,WEEKDAY,trip_739_47,Bhosari Terminal,1,shape_739
739,WEEKDAY,trip_739_48,Bhosari Terminal,1,shape_739
739,WEEKDAY,trip_739_49,Bhosari Terminal,1,shape_739
739,WEEKDAY,trip_739_50,Bhosari Terminal,1,shape_739
739,WEEKDAY,trip_739_51,Bhosari Terminal,1,shape_739
739,WEEKDAY,trip_739_52,Bhosari Terminal,1,shape_739
739,WEEKDAY,trip_739_53,Bhosari Terminal,1,shape_739
739,WEEKDAY,trip_739_54,Bhosari Terminal,1,shape_739
739,WEEKDAY,trip_739_55,Bhosari Terminal,1,shape_739
739,WEEKDAY,trip_739_56,Bhosari Terminal,1,shape_739
739,WEEKDAY,trip_739_57,Bhosari Terminal,1,shape_739
739,WEEKDAY,trip_739_58,Bhosari Terminal,1,shape_739
739,WEEKDAY,trip_739_59,Bhosari Terminal,1,shape_739
739,WEEKDAY,trip_739_60,Bhosari Terminal,1,shape_739
739,WEEKDAY,trip_739_61,Bhosari Terminal,1,shape_739
739,WEEKDAY,trip_739_62,Bhosari Terminal,1,shape_739
739,WEEKDAY,trip_739_63,Bhosari Terminal,1,shape_739
739,WEEKDAY,trip_739_64,Bhosari Terminal,1,shape_739
739,WEEKDAY,trip_739_65,Bhosari Terminal,1,shape_739
739,WEEKDAY,trip_739_66,Bhosari Terminal,1,shape_739
733,WEEKDAY,trip_733_0,Nageshwar Vidyalaya Chikhli,1,shape_733
733,WEEKDAY,trip_733_1,Nageshwar Vidyalaya Chikhli,1,shape_733
733,WEEKDAY,trip_733_2,Nageshwar Vidyalaya Chikhli,1,shape_733
733,WEEKDAY,trip_733_3,Nageshwar Vidyalaya Chikhli,1,shape_733
733,WEEKDAY,trip_733_4,Nageshwar Vidyalaya Chikhli,1,shape_733
733,WEEKDAY,trip_733_5,Nageshwar Vidyalaya Chikhli,1,shape_733
733,WEEKDAY,trip_733_6,Nageshwar Vidyalaya Chikhli,1,shape_733
733,WEEKDAY,trip_733_7,Nageshwar Vidyalaya Chikhli,1,shape_733
733,WEEKDAY,trip_733_8,Nageshwar Vidyalaya Chikhli,1,shape_733
733,WEEKDAY,trip_733_9,Nageshwar Vidyalaya Chikhli,1,shape_733
733,WEEKDAY,trip_733_10,Nageshwar Vidyalaya Chikhli,1,shape_733
733,WEEKDAY,trip_733_11,Nageshwar Vidyalaya Chikhli,1,shape_733
733,WEEKDAY,trip_733_12,Nageshwar Vidyalaya Chikhli,1,shape_733
733,WEEKDAY,trip_733_13,Nageshwar Vidyalaya Chikhli,1,shape_733
733,WEEKDAY,trip_733_14,Nageshwar Vidyalaya Chikhli,1,shape_733
733,WEEKDAY,trip_733_15,Nageshwar Vidyalaya Chikhli,1,shape_733
733,WEEKDAY,trip_733_16,Nageshwar Vidyalaya Chikhli,1,shape_733
733,WEEKDAY,trip_733_17,Nageshwar Vidyalaya Chikhli,1,shape_733
733,WEEKDAY,trip_733_18,Nageshwar Vidyalaya Chikhli,1,shape_733
733,WEEKDAY,trip_733_19,Nageshwar Vidyalaya Chikhli,1,shape_733
733,WEEKDAY,trip_733_20,Nageshwar Vidyalaya Chikhli,1,shape_733
733,WEEKDAY,trip_733_21,Nageshwar Vidyalaya Chikhli,1,shape_733
733,WEEKDAY,trip_733_22,Nageshwar Vidyalaya Chikhli,1,shape_733
733,WEEKDAY,trip_733_23,Nageshwar Vidyalaya Chikhli,1,shape_733
733,WEEKDAY,trip_733_24,Nageshwar Vidyalaya Chikhli,1,shape_733
733,WEEKDAY,trip_733_25,Nageshwar Vidyalaya Chikhli,1,shape_733
733,WEEKDAY,trip_733_26,Nageshwar Vidyalaya Chikhli,1,shape_733
733,WEEKDAY,trip_733_27,Nageshwar Vidyalaya Chikhli,1,shape_733
733,WEEKDAY,trip_733_28,Nageshwar Vidyalaya Chikhli,1,shape_733
733,WEEKDAY,trip_733_29,Nageshwar Vidyalaya Chikhli,1,shape_733
733,WEEKDAY,trip_733_30,Nageshwar Vidyalaya Chikhli,1,shape_733
733,WEEKDAY,trip_733_31,Nageshwar Vidyalaya Chikhli,1,shape_733
733,WEEKDAY,trip_733_32,Nageshwar Vidyalaya Chikhli,1,shape_733
733,WEEKDAY,trip_733_33,Nageshwar Vidyalaya Chikhli,1,shape_733
733,WEEKDAY,trip_733_34,Nageshwar Vidyalaya Chikhli,1,shape_733
733,WEEKDAY,trip_733_35,Nageshwar Vidyalaya Chikhli,1,shape_733
733,WEEKDAY,trip_733_36,Nageshwar Vidyalaya Chikhli,1,shape_733
733,WEEKDAY,trip_733_37,Nageshwar Vidyalaya Chikhli,1,shape_733
757,WEEKDAY,trip_757_0,Mukai Chowk,1,shape_757
757,WEEKDAY,trip_757_1,Mukai Chowk,1,shape_757
757,WEEKDAY,trip_757_2,Mukai Chowk,1,shape_757
757,WEEKDAY,trip_757_3,Mukai Chowk,1,shape_757
757,WEEKDAY,trip_757_4,Mukai Chowk,1,shape_757
757,WEEKDAY,trip_757_5,Mukai Chowk,1,shape_757
757,WEEKDAY,trip_757_6,Mukai Chowk,1,shape_757
757,WEEKDAY,trip_757_7,Mukai Chowk,1,shape_757
757,WEEKDAY,trip_757_8,Mukai Chowk,1,shape_757
757,WEEKDAY,trip_757_9,Mukai Chowk,1,shape_757
757,WEEKDAY,trip_757_10,Mukai Chowk,1,shape_757
752,WEEKDAY,trip_752_0,Ma Na Pa Dengle Pul Nadikathi,0,shape_752
757,WEEKDAY,trip_757_11,Mukai Chowk,1,shape_757
757,WEEKDAY,trip_757_12,Mukai Chowk,1,shape_757
757,WEEKDAY,trip_757_13,Mukai Chowk,1,shape_757
757,WEEKDAY,trip_757_14,Mukai Chowk,1,shape_757
741,WEEKDAY,trip_741_0,Bhamchandra Vidhyalay Vasuli,1,shape_741
757,WEEKDAY,trip_757_15,Mukai Chowk,1,shape_757
757,WEEKDAY,trip_757_16,Mukai Chowk,1,shape_757
757,WEEKDAY,trip_757_17,Mukai Chowk,1,shape_757
757,WEEKDAY,trip_757_18,Mukai Chowk,1,shape_757
757,WEEKDAY,trip_757_19,Mukai Chowk,1,shape_757
757,WEEKDAY,trip_757_20,Mukai Chowk,1,shape_757
757,WEEKDAY,trip_757_21,Mukai Chowk,1,shape_757
757,WEEKDAY,trip_757_22,Mukai Chowk,1,shape_757
757,WEEKDAY,trip_757_23,Mukai Chowk,1,shape_757
757,WEEKDAY,trip_757_24,Mukai Chowk,1,shape_757
757,WEEKDAY,trip_757_25,Mukai Chowk,1,shape_757
757,WEEKDAY,trip_757_26,Mukai Chowk,1,shape_757
757,WEEKDAY,trip_757_27,Mukai Chowk,1,shape_757
757,WEEKDAY,trip_757_28,Mukai Chowk,1,shape_757
757,WEEKDAY,trip_757_29,Mukai Chowk,1,shape_757
757,WEEKDAY,trip_757_30,Mukai Chowk,1,shape_757
757,WEEKDAY,trip_757_31,Mukai Chowk,1,shape_757
752,WEEKDAY,trip_752_1,Ma Na Pa Dengle Pul Nadikathi,0,shape_752
757,WEEKDAY,trip_757_32,Mukai Chowk,1,shape_757
752,WEEKDAY,trip_752_2,Ma Na Pa Dengle Pul Nadikathi,0,shape_752
757,WEEKDAY,trip_757_33,Mukai Chowk,1,shape_757
752,WEEKDAY,trip_752_3,Ma Na Pa Dengle Pul Nadikathi,0,shape_752
757,WEEKDAY,trip_757_34,Mukai Chowk,1,shape_757
746,WEEKDAY,trip_746_0,Bhosari Chakan Road,0,shape_746
757,WEEKDAY,trip_757_35,Mukai Chowk,1,shape_757
752,WEEKDAY,trip_752_4,Ma Na Pa Dengle Pul Nadikathi,0,shape_752
757,WEEKDAY,trip_757_36,Mukai Chowk,1,shape_757
752,WEEKDAY,trip_752_5,Ma Na Pa Dengle Pul Nadikathi,0,shape_752
757,WEEKDAY,trip_757_37,Mukai Chowk,1,shape_757
752,WEEKDAY,trip_752_6,Ma Na Pa Dengle Pul Nadikathi,0,shape_752
740,WEEKDAY,trip_740_0,Bhosari Chakan Road,0,shape_740
757,WEEKDAY,trip_757_38,Mukai Chowk,1,shape_757
752,WEEKDAY,trip_752_7,Ma Na Pa Dengle Pul Nadikathi,0,shape_752
757,WEEKDAY,trip_757_39,Mukai Chowk,1,shape_757
752,WEEKDAY,trip_752_8,Ma Na Pa Dengle Pul Nadikathi,0,shape_752
757,WEEKDAY,trip_757_40,Mukai Chowk,1,shape_757
752,WEEKDAY,trip_752_9,Ma Na Pa Dengle Pul Nadikathi,0,shape_752
757,WEEKDAY,trip_757_41,Mukai Chowk,1,shape_757
752,WEEKDAY,trip_752_10,Ma Na Pa Dengle Pul Nadikathi,0,shape_752
757,WEEKDAY,trip_757_42,Mukai Chowk,1,shape_757
752,WEEKDAY,trip_752_11,Ma Na Pa Dengle Pul Nadikathi,0,shape_752
757,WEEKDAY,trip_757_43,Mukai Chowk,1,shape_757
752,WEEKDAY,trip_752_12,Ma Na Pa Dengle Pul Nadikathi,0,shape_752
757,WEEKDAY,trip_757_44,Mukai Chowk,1,shape_757
752,WEEKDAY,trip_752_13,Ma Na Pa Dengle Pul Nadikathi,0,shape_752
757,WEEKDAY,trip_757_45,Mukai Chowk,1,shape_757
752,WEEKDAY,trip_752_14,Ma Na Pa Dengle Pul Nadikathi,0,shape_752
757,WEEKDAY,trip_757_46,Mukai Chowk,1,shape_757
752,WEEKDAY,trip_752_15,Ma Na Pa Dengle Pul Nadikathi,0,shape_752
757,WEEKDAY,trip_757_47,Mukai Chowk,1,shape_757
752,WEEKDAY,trip_752_16,Ma Na Pa Dengle Pul Nadikathi,0,shape_752
757,WEEKDAY,trip_757_48,Mukai Chowk,1,shape_757
741,WEEKDAY,trip_741_1,Bhamchandra Vidhyalay Vasuli,1,shape_741
752,WEEKDAY,trip_752_17,Ma Na Pa Dengle Pul Nadikathi,0,shape_752
757,WEEKDAY,trip_757_49,Mukai Chowk,1,shape_757
741,WEEKDAY,trip_741_2,Bhamchandra Vidhyalay Vasuli,1,shape_741
752,WEEKDAY,trip_752_18,Ma Na Pa Dengle Pul Nadikathi,0,shape_752
757,WEEKDAY,trip_757_50,Mukai Chowk,1,shape_757
752,WEEKDAY,trip_752_19,Ma Na Pa Dengle Pul Nadikathi,0,shape_752
741,WEEKDAY,trip_741_3,Bhamchandra Vidhyalay Vasuli,1,shape_741
757,WEEKDAY,trip_757_51,Mukai Chowk,1,shape_757
752,WEEKDAY,trip_752_20,Ma Na Pa Dengle Pul Nadikathi,0,shape_752
741,WEEKDAY,trip_741_4,Bhamchandra Vidhyalay Vasuli,1,shape_741
757,WEEKDAY,trip_757_52,Mukai Chowk,1,shape_757
752,WEEKDAY,trip_752_21,Ma Na Pa Dengle Pul Nadikathi,0,shape_752
757,WEEKDAY,trip_757_53,Mukai Chowk,1,shape_757
741,WEEKDAY,trip_741_5,Bhamchandra Vidhyalay Vasuli,1,shape_741
752,WEEKDAY,trip_752_22,Ma Na Pa Dengle Pul Nadikathi,0,shape_752
757,WEEKDAY,trip_757_54,Mukai Chowk,1,shape_757
741,WEEKDAY,trip_741_6,Bhamchandra Vidhyalay Vasuli,1,shape_741
752,WEEKDAY,trip_752_23,Ma Na Pa Dengle Pul Nadikathi,0,shape_752
757,WEEKDAY,trip_757_55,Mukai Chowk,1,shape_757
752,WEEKDAY,trip_752_24,Ma Na Pa Dengle Pul Nadikathi,0,shape_752
757,WEEKDAY,trip_757_56,Mukai Chowk,1,shape_757
741,WEEKDAY,trip_741_7,Bhamchandra Vidhyalay Vasuli,1,shape_741
752,WEEKDAY,trip_752_25,Ma Na Pa Dengle Pul Nadikathi,0,shape_752
757,WEEKDAY,trip_757_57,Mukai Chowk,1,shape_757
741,WEEKDAY,trip_741_8,Bhamchandra Vidhyalay Vasuli,1,shape_741
752,WEEKDAY,trip_752_26,Ma Na Pa Dengle Pul Nadikathi,0,shape_752
757,WEEKDAY,trip_757_58,Mukai Chowk,1,shape_757
741,WEEKDAY,trip_741_9,Bhamchandra Vidhyalay Vasuli,1,shape_741
752,WEEKDAY,trip_752_27,Ma Na Pa Dengle Pul Nadikathi,0,shape_752
757,WEEKDAY,trip_757_59,Mukai Chowk,1,shape_757
752,WEEKDAY,trip_752_28,Ma Na Pa Dengle Pul Nadikathi,0,shape_752
757,WEEKDAY,trip_757_60,Mukai Chowk,1,shape_757
741,WEEKDAY,trip_741_10,Bhamchandra Vidhyalay Vasuli,1,shape_741
752,WEEKDAY,trip_752_29,Ma Na Pa Dengle Pul Nadikathi,0,shape_752
757,WEEKDAY,trip_757_61,Mukai Chowk,1,shape_757
741,WEEKDAY,trip_741_11,Bhamchandra Vidhyalay Vasuli,1,shape_741
752,WEEKDAY,trip_752_30,Ma Na Pa Dengle Pul Nadikathi,0,shape_752
757,WEEKDAY,trip_757_62,Mukai Chowk,1,shape_757
741,WEEKDAY,trip_741_12,Bhamchandra Vidhyalay Vasuli,1,shape_741
752,WEEKDAY,trip_752_31,Ma Na Pa Dengle Pul Nadikathi,0,shape_752
757,WEEKDAY,trip_757_63,Mukai Chowk,1,shape_757
752,WEEKDAY,trip_752_32,Ma Na Pa Dengle Pul Nadikathi,0,shape_752
741,WEEKDAY,trip_741_13,Bhamchandra Vidhyalay Vasuli,1,shape_741
757,WEEKDAY,trip_757_64,Mukai Chowk,1,shape_757
752,WEEKDAY,trip_752_33,Ma Na Pa Dengle Pul Nadikathi,0,shape_752
757,WEEKDAY,trip_757_65,Mukai Chowk,1,shape_757
741,WEEKDAY,trip_741_14,Bhamchandra Vidhyalay Vasuli,1,shape_741
746,WEEKDAY,trip_746_1,Bhosari Chakan Road,0,shape_746
752,WEEKDAY,trip_752_34,Ma Na Pa Dengle Pul Nadikathi,0,shape_752
757,WEEKDAY,trip_757_66,Mukai Chowk,1,shape_757
741,WEEKDAY,trip_741_15,Bhamchandra Vidhyalay Vasuli,1,shape_741
752,WEEKDAY,trip_752_35,Ma Na Pa Dengle Pul Nadikathi,0,shape_752
746,WEEKDAY,trip_746_2,Bhosari Chakan Road,0,shape_746
757,WEEKDAY,trip_757_67,Mukai Chowk,1,shape_757
752,WEEKDAY,trip_752_36,Ma Na Pa Dengle Pul Nadikathi,0,shape_752
741,WEEKDAY,trip_741_16,Bhamchandra Vidhyalay Vasuli,1,shape_741
746,WEEKDAY,trip_746_3,Bhosari Chakan Road,0,shape_746
757,WEEKDAY,trip_757_68,Mukai Chowk,1,shape_757
752,WEEKDAY,trip_752_37,Ma Na Pa Dengle Pul Nadikathi,0,shape_752
741,WEEKDAY,trip_741_17,Bhamchandra Vidhyalay Vasuli,1,shape_741
746,WEEKDAY,trip_746_4,Bhosari Chakan Road,0,shape_746
757,WEEKDAY,trip_757_69,Mukai Chowk,1,shape_757
752,WEEKDAY,trip_752_38,Ma Na Pa Dengle Pul Nadikathi,0,shape_752
740,WEEKDAY,trip_740_1,Bhosari Chakan Road,0,shape_740
746,WEEKDAY,trip_746_5,Bhosari Chakan Road,0,shape_746
741,WEEKDAY,trip_741_18,Bhamchandra Vidhyalay Vasuli,1,shape_741
757,WEEKDAY,trip_757_70,Mukai Chowk,1,shape_757
752,WEEKDAY,trip_752_39,Ma Na Pa Dengle Pul Nadikathi,0,shape_752
747,WEEKDAY,trip_747_0,Rajguru Nagar Low Collage,1,shape_747
740,WEEKDAY,trip_740_2,Bhosari Chakan Road,0,shape_740
746,WEEKDAY,trip_746_6,Bhosari Chakan Road,0,shape_746
757,WEEKDAY,trip_757_71,Mukai Chowk,1,shape_757
741,WEEKDAY,trip_741_19,Bhamchandra Vidhyalay Vasuli,1,shape_741
752,WEEKDAY,trip_752_40,Ma Na Pa Dengle Pul Nadikathi,0,shape_752
757,WEEKDAY,trip_757_72,Mukai Chowk,1,shape_757
746,WEEKDAY,trip_746_7,Bhosari Chakan Road,0,shape_746
740,WEEKDAY,trip_740_3,Bhosari Chakan Road,0,shape_740
752,WEEKDAY,trip_752_41,Ma Na Pa Dengle Pul Nadikathi,0,shape_752
741,WEEKDAY,trip_741_20,Bhamchandra Vidhyalay Vasuli,1,shape_741
757,WEEKDAY,trip_757_73,Mukai Chowk,1,shape_757
746,WEEKDAY,trip_746_8,Bhosari Chakan Road,0,shape_746
740,WEEKDAY,trip_740_4,Bhosari Chakan Road,0,shape_740
752,WEEKDAY,trip_752_42,Ma Na Pa Dengle Pul Nadikathi,0,shape_752
757,WEEKDAY,trip_757_74,Mukai Chowk,1,shape_757
741,WEEKDAY,trip_741_21,Bhamchandra Vidhyalay Vasuli,1,shape_741
746,WEEKDAY,trip_746_9,Bhosari Chakan Road,0,shape_746
757,WEEKDAY,trip_757_75,Mukai Chowk,1,shape_757
740,WEEKDAY,trip_740_5,Bhosari Chakan Road,0,shape_740
752,WEEKDAY,trip_752_43,Ma Na Pa Dengle Pul Nadikathi,0,shape_752
741,WEEKDAY,trip_741_22,Bhamchandra Vidhyalay Vasuli,1,shape_741
757,WEEKDAY,trip_757_76,Mukai Chowk,1,shape_757
746,WEEKDAY,trip_746_10,Bhosari Chakan Road,0,shape_746
752,WEEKDAY,trip_752_44,Ma Na Pa Dengle Pul Nadikathi,0,shape_752
740,WEEKDAY,trip_740_6,Bhosari Chakan Road,0,shape_740
757,WEEKDAY,trip_757_77,Mukai Chowk,1,shape_757
741,WEEKDAY,trip_741_23,Bhamchandra Vidhyalay Vasuli,1,shape_741
752,WEEKDAY,trip_752_45,Ma Na Pa Dengle Pul Nadikathi,0,shape_752
746,WEEKDAY,trip_746_11,Bhosari Chakan Road,0,shape_746
740,WEEKDAY,trip_740_7,Bhosari Chakan Road,0,shape_740
757,WEEKDAY,trip_757_78,Mukai Chowk,1,shape_757
741,WEEKDAY,trip_741_24,Bhamchandra Vidhyalay Vasuli,1,shape_741
752,WEEKDAY,trip_752_46,Ma Na Pa Dengle Pul Nadikathi,0,shape_752
746,WEEKDAY,trip_746_12,Bhosari Chakan Road,0,shape_746
757,WEEKDAY,trip_757_79,Mukai Chowk,1,shape_757
740,WEEKDAY,trip_740_8,Bhosari Chakan Road,0,shape_740
752,WEEKDAY,trip_752_47,Ma Na Pa Dengle Pul Nadikathi,0,shape_752
741,WEEKDAY,trip_741_25,Bhamchandra Vidhyalay Vasuli,1,shape_741
757,WEEKDAY,trip_757_80,Mukai Chowk,1,shape_757
746,WEEKDAY,trip_746_13,Bhosari Chakan Road,0,shape_746
740,WEEKDAY,trip_740_9,Bhosari Chakan Road,0,shape_740
752,WEEKDAY,trip_752_48,Ma Na Pa Dengle Pul Nadikathi,0,shape_752
757,WEEKDAY,trip_757_81,Mukai Chowk,1,shape_757
741,WEEKDAY,trip_741_26,Bhamchandra Vidhyalay Vasuli,1,shape_741
746,WEEKDAY,trip_746_14,Bhosari Chakan Road,0,shape_746
752,WEEKDAY,trip_752_49,Ma Na Pa Dengle Pul Nadikathi,0,shape_752
740,WEEKDAY,trip_740_10,Bhosari Chakan Road,0,shape_740
757,WEEKDAY,trip_757_82,Mukai Chowk,1,shape_757
741,WEEKDAY,trip_741_27,Bhamchandra Vidhyalay Vasuli,1,shape_741
746,WEEKDAY,trip_746_15,Bhosari Chakan Road,0,shape_746
752,WEEKDAY,trip_752_50,Ma Na Pa Dengle Pul Nadikathi,0,shape_752
740,WEEKDAY,trip_740_11,Bhosari Chakan Road,0,shape_740
757,WEEKDAY,trip_757_83,Mukai Chowk,1,shape_757
741,WEEKDAY,trip_741_28,Bhamchandra Vidhyalay Vasuli,1,shape_741
746,WEEKDAY,trip_746_16,Bhosari Chakan Road,0,shape_746
752,WEEKDAY,trip_752_51,Ma Na Pa Dengle Pul Nadikathi,0,shape_752
757,WEEKDAY,trip_757_84,Mukai Chowk,1,shape_757
740,WEEKDAY,trip_740_12,Bhosari Chakan Road,0,shape_740
752,WEEKDAY,trip_752_52,Ma Na Pa Dengle Pul Nadikathi,0,shape_752
746,WEEKDAY,trip_746_17,Bhosari Chakan Road,0,shape_746
741,WEEKDAY,trip_741_29,Bhamchandra Vidhyalay Vasuli,1,shape_741
757,WEEKDAY,trip_757_85,Mukai Chowk,1,shape_757
740,WEEKDAY,trip_740_13,Bhosari Chakan Road,0,shape_740
752,WEEKDAY,trip_752_53,Ma Na Pa Dengle Pul Nadikathi,0,shape_752
746,WEEKDAY,trip_746_18,Bhosari Chakan Road,0,shape_746
757,WEEKDAY,trip_757_86,Mukai Chowk,1,shape_757
741,WEEKDAY,trip_741_30,Bhamchandra Vidhyalay Vasuli,1,shape_741
752,WEEKDAY,trip_752_54,Ma Na Pa Dengle Pul Nadikathi,0,shape_752
740,WEEKDAY,trip_740_14,Bhosari Chakan Road,0,shape_740
757,WEEKDAY,trip_757_87,Mukai Chowk,1,shape_757
746,WEEKDAY,trip_746_19,Bhosari Chakan Road,0,shape_746
741,WEEKDAY,trip_741_31,Bhamchandra Vidhyalay Vasuli,1,shape_741
752,WEEKDAY,trip_752_55,Ma Na Pa Dengle Pul Nadikathi,0,shape_752
757,WEEKDAY,trip_757_88,Mukai Chowk,1,shape_757
